time,A,A_A,A_A_A,A_A_A_A,A_A_A_A_A,A_A_A_A_A_A,A_A_A_A_A_A_A,A_A_A_A_A_A_A_A
8.228228228228229,0.009939145781752758,0.012262288455595939,0.014727299859777672,0.017659499400375752,0.0213357574287544,0.02623258444516995,0.033244537889082215,0.04424128982769958
8.288288288288289,0.009779454341329694,0.012119290827584839,0.014608763584425739,0.017571052778033513,0.021284229365135847,0.026227068042214953,0.03329830545635037,0.04437497079981299
8.348348348348349,0.009622213422314584,0.011978227886817409,0.014491654100789682,0.01748354946463602,0.021233163416506974,0.02622150063552908,0.03335141696792597,0.04450717856324005
8.408408408408409,0.009467259654318395,0.01183899513590167,0.014375911912490434,0.017396963514148725,0.021182558657881587,0.02621589961206125,0.033403903242809174,0.04463795551906648
8.468468468468469,0.009314429666952092,0.011701488077445645,0.014261477523148923,0.017311268980537066,0.02113241416427349,0.02621028235876038,0.03345579510000015,0.04476734406837801
8.528528528528529,0.009168080171570954,0.011568350017663643,0.014149717726610894,0.0172269332331218,0.021082580330553033,0.026204110744008156,0.03350634975267655,0.04489453960371772
8.588588588588589,0.009025991630662655,0.011438226494283377,0.014039924212773449,0.01714370591868452,0.021033123865737156,0.02619765485792988,0.03355594993003587,0.04501996982697276
8.64864864864865,0.008886641523923518,0.011310186768873838,0.013931608611987752,0.01706141275548327,0.02098408855168695,0.02619109912715561,0.03360485906773148,0.045143931827452126
8.70870870870871,0.00874992532467645,0.011184162115733254,0.013824729995727236,0.016980034219603337,0.020935471527855756,0.026184453706735285,0.033653097913742526,0.04526645697964302
8.76876876876877,0.00861573850624435,0.011060083809159852,0.013719247435465334,0.016899550787130003,0.0208872699336969,0.026177728751718844,0.03370068721604817,0.04538757665803266
8.82882882882883,0.00848397654195012,0.010937883123451859,0.013615120002675481,0.01681994293414856,0.02083948090866373,0.026170934417156233,0.03374764772262758,0.04550732223710825
8.88888888888889,0.008354534905116662,0.010817491332907507,0.013512306768831108,0.016741191136744295,0.020792101592209577,0.026164080858097395,0.03379400018145989,0.045625725091357004
8.94894894894895,0.008227309069066878,0.01069883971182502,0.013410766805405651,0.01666327587100249,0.020745129123787776,0.026157178229592272,0.033839765340524276,0.04574281659526613
9.00900900900901,0.008102194507123671,0.01058185953450263,0.01331045918387254,0.016586177613008436,0.02069856064285167,0.026150236686690802,0.03388496394779989,0.04585862812332283
